Tileset,MetatileID,HexID,BehaviorID,BehaviorName,Terrain,Flags,RawHex
secondary/battle_factory,129,0x0081,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,130,0x0082,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,131,0x0083,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,132,0x0084,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,133,0x0085,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,134,0x0086,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,135,0x0087,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,136,0x0088,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,137,0x0089,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,138,0x008A,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,139,0x008B,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,140,0x008C,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,141,0x008D,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,142,0x008E,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,143,0x008F,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,144,0x0090,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,145,0x0091,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,146,0x0092,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,147,0x0093,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,148,0x0094,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,149,0x0095,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,150,0x0096,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,151,0x0097,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,152,0x0098,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,153,0x0099,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,154,0x009A,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,155,0x009B,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,156,0x009C,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,157,0x009D,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,158,0x009E,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,159,0x009F,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,160,0x00A0,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,161,0x00A1,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,162,0x00A2,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,163,0x00A3,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,164,0x00A4,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,165,0x00A5,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,166,0x00A6,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,167,0x00A7,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,168,0x00A8,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,169,0x00A9,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,170,0x00AA,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,171,0x00AB,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,172,0x00AC,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,173,0x00AD,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,174,0x00AE,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,175,0x00AF,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,176,0x00B0,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,177,0x00B1,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,178,0x00B2,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,179,0x00B3,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,180,0x00B4,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,181,0x00B5,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,182,0x00B6,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,183,0x00B7,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,184,0x00B8,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,185,0x00B9,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,186,0x00BA,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,187,0x00BB,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,188,0x00BC,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,189,0x00BD,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,190,0x00BE,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,191,0x00BF,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,192,0x00C0,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,193,0x00C1,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,194,0x00C2,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,195,0x00C3,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,196,0x00C4,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,197,0x00C5,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,198,0x00C6,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,199,0x00C7,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,200,0x00C8,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,201,0x00C9,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,202,0x00CA,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,203,0x00CB,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,204,0x00CC,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,205,0x00CD,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,206,0x00CE,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,207,0x00CF,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,208,0x00D0,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,209,0x00D1,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,210,0x00D2,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,211,0x00D3,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,212,0x00D4,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,213,0x00D5,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,214,0x00D6,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,215,0x00D7,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,216,0x00D8,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,217,0x00D9,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,218,0x00DA,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,219,0x00DB,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,220,0x00DC,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,221,0x00DD,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,222,0x00DE,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,223,0x00DF,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,224,0x00E0,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,225,0x00E1,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,226,0x00E2,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,227,0x00E3,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,228,0x00E4,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,229,0x00E5,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,230,0x00E6,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,231,0x00E7,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,232,0x00E8,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,233,0x00E9,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,234,0x00EA,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,235,0x00EB,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,236,0x00EC,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,237,0x00ED,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,238,0x00EE,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,239,0x00EF,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,240,0x00F0,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,241,0x00F1,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,242,0x00F2,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,243,0x00F3,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,244,0x00F4,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,245,0x00F5,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,246,0x00F6,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,247,0x00F7,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,248,0x00F8,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,249,0x00F9,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,250,0x00FA,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,251,0x00FB,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,252,0x00FC,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,253,0x00FD,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,254,0x00FE,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,255,0x00FF,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,256,0x0100,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,257,0x0101,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,258,0x0102,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,259,0x0103,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,260,0x0104,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,261,0x0105,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,262,0x0106,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,263,0x0107,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,264,0x0108,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,265,0x0109,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,266,0x010A,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,267,0x010B,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,268,0x010C,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,269,0x010D,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,270,0x010E,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,271,0x010F,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,272,0x0110,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,273,0x0111,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,274,0x0112,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,275,0x0113,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,276,0x0114,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,277,0x0115,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,278,0x0116,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,279,0x0117,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,280,0x0118,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,281,0x0119,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,282,0x011A,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,283,0x011B,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,284,0x011C,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,285,0x011D,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,286,0x011E,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,287,0x011F,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,288,0x0120,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,289,0x0121,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,290,0x0122,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,291,0x0123,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,292,0x0124,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,293,0x0125,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,294,0x0126,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,295,0x0127,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,296,0x0128,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,297,0x0129,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,298,0x012A,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,299,0x012B,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,300,0x012C,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,301,0x012D,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,302,0x012E,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,303,0x012F,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,304,0x0130,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,305,0x0131,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,306,0x0132,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,307,0x0133,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,308,0x0134,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,309,0x0135,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,310,0x0136,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,311,0x0137,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,312,0x0138,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,313,0x0139,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,314,0x013A,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,315,0x013B,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,316,0x013C,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,317,0x013D,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,318,0x013E,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,319,0x013F,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,320,0x0140,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,321,0x0141,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,322,0x0142,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,323,0x0143,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,324,0x0144,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,325,0x0145,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,326,0x0146,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,327,0x0147,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,328,0x0148,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,329,0x0149,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,330,0x014A,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,331,0x014B,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,332,0x014C,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,333,0x014D,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,334,0x014E,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,335,0x014F,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,336,0x0150,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,337,0x0151,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,338,0x0152,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,339,0x0153,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,340,0x0154,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,341,0x0155,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,342,0x0156,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,343,0x0157,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,344,0x0158,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,345,0x0159,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,346,0x015A,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,347,0x015B,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,348,0x015C,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,349,0x015D,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,350,0x015E,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,351,0x015F,0,MB_NORMAL,16,0,0x1000
secondary/battle_factory,352,0x0160,0,MB_NORMAL,0,0,0x0000
secondary/battle_factory,353,0x0161,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,0,0x0000,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,1,0x0001,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,2,0x0002,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,3,0x0003,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,4,0x0004,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,5,0x0005,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,6,0x0006,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,7,0x0007,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,8,0x0008,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,9,0x0009,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,10,0x000A,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,11,0x000B,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,12,0x000C,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,13,0x000D,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,14,0x000E,105,MB_ANIMATED_DOOR,0,0,0x0069
secondary/battle_frontier,15,0x000F,96,MB_NON_ANIMATED_DOOR,0,0,0x0060
secondary/battle_frontier,16,0x0010,128,MB_COUNTER,16,0,0x1080
secondary/battle_frontier,17,0x0011,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,18,0x0012,128,MB_COUNTER,16,0,0x1080
secondary/battle_frontier,19,0x0013,128,MB_COUNTER,16,0,0x1080
secondary/battle_frontier,20,0x0014,128,MB_COUNTER,16,0,0x1080
secondary/battle_frontier,21,0x0015,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,22,0x0016,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_frontier,23,0x0017,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_frontier,24,0x0018,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,25,0x0019,128,MB_COUNTER,16,0,0x1080
secondary/battle_frontier,26,0x001A,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,27,0x001B,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,28,0x001C,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,29,0x001D,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,30,0x001E,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,31,0x001F,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,32,0x0020,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,33,0x0021,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,34,0x0022,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,35,0x0023,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,36,0x0024,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,37,0x0025,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,38,0x0026,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,39,0x0027,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,40,0x0028,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,41,0x0029,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,42,0x002A,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,43,0x002B,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,44,0x002C,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,45,0x002D,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,46,0x002E,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,47,0x002F,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,48,0x0030,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,49,0x0031,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,50,0x0032,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,51,0x0033,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,52,0x0034,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,53,0x0035,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,54,0x0036,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,55,0x0037,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,56,0x0038,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,57,0x0039,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,58,0x003A,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,59,0x003B,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,60,0x003C,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,61,0x003D,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,62,0x003E,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,63,0x003F,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,64,0x0040,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,65,0x0041,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,66,0x0042,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,67,0x0043,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,68,0x0044,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,69,0x0045,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,70,0x0046,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,71,0x0047,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,72,0x0048,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,73,0x0049,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,74,0x004A,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,75,0x004B,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,76,0x004C,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,77,0x004D,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,78,0x004E,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,79,0x004F,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_frontier,80,0x0050,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,81,0x0051,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,82,0x0052,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,83,0x0053,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,84,0x0054,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,85,0x0055,96,MB_NON_ANIMATED_DOOR,0,0,0x0060
secondary/battle_frontier,86,0x0056,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,87,0x0057,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_frontier,88,0x0058,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,89,0x0059,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,90,0x005A,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,91,0x005B,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,92,0x005C,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,93,0x005D,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,94,0x005E,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,95,0x005F,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,96,0x0060,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,97,0x0061,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,98,0x0062,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,99,0x0063,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,100,0x0064,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,101,0x0065,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,102,0x0066,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,103,0x0067,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,104,0x0068,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,105,0x0069,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,106,0x006A,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,107,0x006B,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,108,0x006C,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,109,0x006D,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,110,0x006E,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,111,0x006F,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,112,0x0070,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,113,0x0071,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,114,0x0072,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,115,0x0073,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,116,0x0074,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,117,0x0075,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,118,0x0076,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,119,0x0077,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,120,0x0078,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,121,0x0079,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,122,0x007A,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,123,0x007B,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,124,0x007C,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,125,0x007D,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,126,0x007E,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,127,0x007F,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,128,0x0080,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,129,0x0081,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,130,0x0082,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,131,0x0083,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,132,0x0084,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,133,0x0085,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,134,0x0086,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,135,0x0087,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,136,0x0088,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,137,0x0089,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,138,0x008A,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,139,0x008B,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,140,0x008C,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,141,0x008D,0,MB_NORMAL,0,0,0x0000
secondary/battle_frontier,142,0x008E,0,MB_NORMAL,16,0,0x1000
secondary/battle_frontier,143,0x008F,0,MB_NORMAL,16,0,0x1000
